1.077876543209891658e+01,5.389382716049458111e+01,1.077876543209891622e+02,2.155753086419783244e+02,5.389382716049458395e+02
3.004926108374383986e+01,2.789928789420141797e+01,2.668631303208906047e+01,2.518518518518518690e+01,2.204081632653061007e+01
